Transaction Hash,Status,Type,Method ,Block,Age,From,From_NameTag,To,To_NameTag,Amount,Value (USD),Asset,Txn Fee
0x107c4135aa22dd23fb911ffa0bcaf4ffbb13ea31b0b7c36db49a11f0389eb59a,Success,Tx,Buy Tokens Eth,17176426,370 days ago,0xfba16ddc8f24ca7bcfed21785297a6a9d868d067,kusan.eth,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.1074,$333.80,Ethereum(ETH),0.00618122
0x6a4994c9f954581507dbf11fd7d5440121b9e3a1ab8dc8a6e48efe80e7c53dbe,Error in Txn,Tx,Buy Tokens Eth,17176380,370 days ago,0xf07d17C20d0854F392dB6C611800019dFA8C7100, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.025,$77.70,Ethereum(ETH),0.00866802
0x69f239fce4b30ec220b4297dee22db1d87761c7015522d79bb626644580244b1,Success,Tx,Buy Tokens Eth,17176202,370 days ago,0x2AF5B66a5D617C1FA8ebCE5c661115666477308B, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.0012,$3.73,Ethereum(ETH),0.00931994
0xdd656e580ef236be326285c2bb8140f48503323d1ee62a0bbf148017f7ccf552,Success,Tx,Buy Tokens Eth,17176171,370 days ago,0x0e15dfB2AF6c218fDfBa41DBCDf509B3eF4ecd42, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.2,$621.59,Ethereum(ETH),0.00743628
0x26480b3b03e48d1541a3e980abf4f9a07f73694eeb6d83275b582e7c5f5f8920,Success,Tx,Buy Tokens Eth,17176153,370 days ago,0x0e15dfB2AF6c218fDfBa41DBCDf509B3eF4ecd42, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.045,$139.86,Ethereum(ETH),0.01162766
0x440e2bf0a558b6cb4f3cc0bf2cfefe9ca9eadcf92862db7a47d24443b4bd8508,Success,Tx,Buy Tokens Eth,17176130,370 days ago,0xF7F99853743d27fb3FDcc9E5f26A9B2da799A7Ff, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.04,$124.32,Ethereum(ETH),0.01149473
0xb86fd45f24cdc613c8fa9b123688fcc5f7993406989b95195c5378d840e1dede,Success,Tx,Buy Tokens Eth,17175780,370 days ago,0x71b7229daaAc0EE64B2205fb18614f579A47474a, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,1.418,"$4,407.10",Ethereum(ETH),0.01027501
0x2809a486296e508e2447bbda4d60f1537554f5ddc7aef34a9f5178e3a3327cb8,Success,Tx,Buy Tokens Eth,17175633,370 days ago,0xBd79b35ed0d682B15367f36995aCd1E3d0DE38D9, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.65,"$2,020.18",Ethereum(ETH),0.00724719
0x002cc679ce85a6b2c1b9bd49cdddf53c74fa4640c02c659870f93132d4e25e57,Success,Tx,Buy Tokens Eth,17175510,370 days ago,0x7F0289ad73BEbFfCEA2aCF8587E73Cc38749aD7F, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.0259,$80.50,Ethereum(ETH),0.01112903
0x35499aa2813c6e7269f95fdd440baeb0aabcd5b3eb70e009a3f474db2e1e1db3,Success,Tx,Buy Tokens Eth,17175275,370 days ago,0xd35D23dEad4c6b89ac6ad7371E56E1C5A71e94B9, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.069,$214.45,Ethereum(ETH),0.00663306
0xfe0cba1c3ad19e199770c9a41a54a140f87d3fce32324617306b9c50ecc45820,Success,Tx,Buy Tokens Eth,17174866,370 days ago,0xa0E468Fb94c9E58438DE3E837FF9284bDd991D83, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.025,$77.70,Ethereum(ETH),0.00602859
0x1cddb71aa76997dbec4a8a74f9ee916e169799f971a3e4f377883791f582db25,Success,Tx,Buy Tokens Eth,17174812,370 days ago,0xde7f16a41ee197bfb93df09379a8b3e93bd20864,mitzverse.eth,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.021528,$66.91,Ethereum(ETH),0.01040116
0xcea720b92c82c4c6608cc1c3ad93ca976b57e44f8e8a1b2e1611e52e0b95bf31,Success,Tx,Buy Tokens Eth,17174724,370 days ago,0xbc88826Ed9FcF90687e91C88834ccE960Ef0c913, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.05,$155.40,Ethereum(ETH),0.01099247
0xd28a3a2c6dccc3c9a01acf586c02ffa5b6a8992f2bf03c31b12dbf9ab4a11c48,Success,Tx,Buy Tokens Eth,17174583,370 days ago,0x9A5573a5B0e07Bc51c912d2088285d92BbF90961, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.312,$969.69,Ethereum(ETH),0.01361495
0x0f28a907aa810492202d4f3ee12eed4e1f215c50a212d035cc679934cc8ab0bc,Success,Tx,Buy Tokens Eth,17174565,370 days ago,0x54A50f329f72efACF55EcA0F304A3F50a36574c6, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.053,$164.72,Ethereum(ETH),0.00796832
0xa3b7bff7def2c7fd5a75a6b551a3c04d3a61c1899de5c01096e8fc49355d3977,Success,Tx,Buy Tokens Eth,17174525,370 days ago,0x81c4169353981c59E889778dd0EB6078585496F8, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.3,$932.39,Ethereum(ETH),0.01064686
0x516f7f976bfaf5c7a203fa07b3332aab5d942f5f92a35afef751087d2d4b370d,Success,Tx,Buy Tokens Eth,17174447,370 days ago,0x22e89e0f3b60054c5E794058D7F2d7884E035B6c, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.26,$808.07,Ethereum(ETH),0.00984074
0x34069fafe5931ba4f5c982d365d88d9b973cdd6b9f08f1297adc221a5bddf6b9,Success,Tx,Buy Tokens Eth,17174348,370 days ago,0xD2820142F472F74eC444FF50CFb20a24eFd3b4C4, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.06,$186.48,Ethereum(ETH),0.01122094
0x5b0a7ef580b533985e319d6bef8fa45532231474a23ecea0c89768996ae1a8b9,Success,Tx,Buy Tokens Eth,17174347,370 days ago,0xe135425c659635EAC2813Fb71dC9b2B7B9A82645, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.018,$55.94,Ethereum(ETH),0.01116944
0x63f4c3d5b54713cfaa252589269e10a8d0a11ae095d3bdc321bf81086d9c0444,Success,Tx,Buy Tokens Eth,17174326,370 days ago,0x71b7229daaAc0EE64B2205fb18614f579A47474a, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,1.115,"$3,465.38",Ethereum(ETH),0.01155057
0x0ecb5e14d1ef0b504d9ef179654a089e7208b452013bf179b48b128145b7e07e,Success,Tx,Buy Tokens Eth,17174248,370 days ago,0x6909D2CBb74Ebf2fF9dbd9D9c70bb8c17653635B, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.499,"$1,550.87",Ethereum(ETH),0.01111756
0x3dc6bfbea6ff4488cc0fcedbbccf02bfd86935b954b1b0753952625f44ca541b,Success,Tx,Buy Tokens Eth,17174079,370 days ago,0x1Bd100947830a6a48bf3A59f4dCEcc1ad58a2456, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.1389,$431.70,Ethereum(ETH),0.01044579
0x0e96f8082a0eadd4438faa8908e6185594e1d3cc38c2b28cb055ed2742c0bfb1,Success,Tx,Buy Tokens Eth,17174076,370 days ago,0x9BE07FDbaF231D840430dF2b33716027076e1a3A, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.0385,$119.66,Ethereum(ETH),0.0101292
0xd0f18f0da04cadb4cc4799bb2f048b9eb8963e02715f13c24245c8ae40afcb0f,Success,Tx,Buy Tokens Eth,17173920,370 days ago,0xc2ec9663F6da09c089643fE9B3C6C4d886e07d30, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.03,$93.24,Ethereum(ETH),0.01065419
0xebab16afccde75120be11fd3c76d7f4cea25f243f5bf3a957f425e09b2f08887,Success,Tx,Buy Tokens Eth,17173809,370 days ago,0x0c929cf419713D83a0F25AE049F3A3Be7CC3D017, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.052,$161.61,Ethereum(ETH),0.00933143
0x2b67983e193dc406f191dc082773bd9646251ca98ee9f199cdba485d0bcf8170,Success,Tx,Buy Tokens Eth,17173714,370 days ago,0x599B94aA601a097f1b7e560b364771a3E699dA30, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.55,"$1,709.38",Ethereum(ETH),0.01038924
0xf2a0d82c15b02bdc55d9f156291a72e2bf873ad8fe1023003722c0bbaa52e50c,Success,Tx,Buy Tokens Eth,17173609,370 days ago,0x918cEDa3Fb6E2E92B8F0848a14a4c6371188EA11, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.19,$590.51,Ethereum(ETH),0.00971562
0xd71f0f5f19121a6c1e7c36133d740075ff0700174ac11d096d2aabd6754b4544,Success,Tx,Buy Tokens Eth,17173466,370 days ago,0xaD05dB63Ace8b0cC0c98eC6C40811910664DC0F6, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.8,"$2,486.37",Ethereum(ETH),0.00673
0x059005ca95e6cb5dbfcfee9d310b0aeb22c4e011bcdac36742ee70a9ad5b7251,Success,Tx,Buy Tokens Eth,17173404,370 days ago,0xaEEfC9257912356E81C4fCFfDe1663a19eCD7315, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.11,$341.88,Ethereum(ETH),0.00844643
0x7d8fb8610ee9c440a5039656866159ac2b4d49ac5bc19b85cb8e6a4b634e21b0,Success,Tx,Buy Tokens Eth,17173334,370 days ago,0x54A50f329f72efACF55EcA0F304A3F50a36574c6, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.059,$183.37,Ethereum(ETH),0.00885221
0x3388d92b974fe9041022add6a54c11e74275465f467a2521e72b582803635acc,Success,Tx,Buy Tokens Eth,17173130,370 days ago,0x3fe152B144075EcB91a89138ea3aAaB3DFFDbDBd, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.026,$80.81,Ethereum(ETH),0.00515145
0xdb07565c43fb32965dd82fbc5f201979c6051291237d5a590118361e6dd68cc0,Success,Tx,Buy Tokens Eth,17173095,370 days ago,0x493E7f8072b5411E1Fc57a7477007eE1F96DE69e, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.045,$139.86,Ethereum(ETH),0.00508949
0x3eae9a468a0e5538d10bcdbb52a3780ece53e78a5565f37d1d449d36ffd86f31,Success,Tx,Buy Tokens Eth,17172995,370 days ago,0xE29c09a7Fd277741687Dda4b1769c09460aaAb41, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.09,$279.72,Ethereum(ETH),0.00715601
0xb05f316255094eac170f2227e6c43267aea0d4382f08119e220fa89eeca73466,Success,Tx,Buy Tokens Eth,17172815,370 days ago,0x0233bC603597F6b6aC615458BC6007500e9c1024, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.014,$43.51,Ethereum(ETH),0.00713043
0x351da6421ecdd1d34be0c7eed36f81ab77b2a2c0f7a4077ae5d2665988e87577,Success,Tx,Buy Tokens Eth,17172544,370 days ago,0x2A887d91021556483A9e74d70DAD621f3e4Cd1cc, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.06,$186.48,Ethereum(ETH),0.00656015
0x46fa91079f43ae10c77d45f45bb912f1c92ee0db74affb9cd03e3dac1185c0ec,Success,Tx,Buy Tokens Eth,17172423,370 days ago,0x6AAA16cdd2c38488178dD2be52c990E6927aEd2b, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.081,$251.75,Ethereum(ETH),0.00435906
0xbfc9cfe000cab7575506a6fa3188b128d9ae91bc9386441e74aa75be88b9a003,Success,Tx,Buy Tokens Eth,17172414,370 days ago,0x16928c75193613F6b23fB9C3E4df063961797a4e, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.25,$776.99,Ethereum(ETH),0.00637947
0x743ba3c6c8452dfdc448b5e5763bae612025bfd062e40048b7f48efa5668eaae,Success,Tx,Buy Tokens Eth,17172380,371 days ago,0xB29d04E10904eb9068E80CC2B5A76382B1cb3A3b, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.3,$932.39,Ethereum(ETH),0.00864553
0xcbb710e90f9a02a5d657e3b89e721f2f0bb7269deab1fa7ddcb2b597c7cac8a1,Success,Tx,Buy Tokens Eth,17172183,371 days ago,0xaD05dB63Ace8b0cC0c98eC6C40811910664DC0F6, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.0983,$305.51,Ethereum(ETH),0.00363368
0xae72d4989dd06d543a8809fcd1acab634afd39b458420a5d010518b8a5f6e630,Success,Tx,Buy Tokens Eth,17172049,371 days ago,0xddeC688Fc9Be8E14fd39495b2d0FD0840b8A2932, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.005,$15.54,Ethereum(ETH),0.00528401
0x79406153bb8e3863af155cad7a0cb62773a2da9555b343101cb0171d357ed058,Success,Tx,Buy Tokens Eth,17171992,371 days ago,0xe8dC661481943758c89355d12d294Ad55c22964c, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.08,$248.64,Ethereum(ETH),0.00588952
0x0300dd0364dd94e23f58a23739421908337490b2d3fc46970e720fa158584398,Success,Tx,Buy Tokens Eth,17171976,371 days ago,0x9870709bf70E5B19118b6d4B1aa9ca0e00778aA3, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.007,$21.76,Ethereum(ETH),0.00578995
0x44cf0706853731c045693e704d1569ed45c006c95013a90aae8e239fa948b4c9,Success,Tx,Buy Tokens Eth,17171826,371 days ago,0x081b5382ebF4482BeF4215cf6A7d3c7BD60e0219, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.0927,$288.11,Ethereum(ETH),0.00552368
0xb2a7044408e8450c7c15cca7bf50fbdebfcd440cb8395285eb35788a44fc2017,Success,Tx,Buy Tokens Eth,17171493,371 days ago,0x751197E8ED71403DD398c6515B863d1E73541352, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.06,$186.48,Ethereum(ETH),0.00615204
0xaaa4e5b98c59491fd7a4091b04c1ac53fb3ecb42233b3de6a8df7657dd21b5f2,Success,Tx,Buy Tokens Eth,17171381,371 days ago,0x7Ce9005E065c207DC690edF9bf8219838E4311B9, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.22,$683.75,Ethereum(ETH),0.00665342
0x48804965fec3e8935f23f2df3eb65408193df357c45bacd8f82a79d7c5d07240,Success,Tx,Buy Tokens Eth,17171214,371 days ago,0xC523E39d99c6DDd3423C63d18a6B894714860b98, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.049,$152.29,Ethereum(ETH),0.00650165
0xa2a0249b5431c8c399bac8a94ae20512abf4f5354f5cc01f2316eb2c93c2def8,Success,Tx,Buy Tokens Eth,17170994,371 days ago,0xed19685f57f5fa4e085601783aac7df265805e46,canaanetai.eth,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.04,$124.32,Ethereum(ETH),0.00753089
0xaacc6aa85ecdbf88ceedefa5d716a0f47a539d60e4fe1385ec02dd3673de3977,Success,Tx,Buy Tokens Eth,17170953,371 days ago,0xBef030107084AdDdb5fFE0aBcDB84F3964E22DBF, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.09,$279.72,Ethereum(ETH),0.00854084
0x32e0d0d6800ec627c9f23822574d46129f2df270f6ba7a33cf5eb128730b2f2f,Success,Tx,Buy Tokens Eth,17170929,371 days ago,0xAEDf9a6d1fAf53a8809E9B97473D0C7b26fAD76a, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.01,$31.08,Ethereum(ETH),0.00904815
0x7606ade8b1127038692418e6cb9f3b28cb6be8aa04d0f0c6022935af1b19542f,Success,Tx,Buy Tokens Eth,17170802,371 days ago,0xfba16ddc8f24ca7bcfed21785297a6a9d868d067,kusan.eth,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.1097,$340.94,Ethereum(ETH),0.0066514
0x15acab9942bce60f5389e3987f75a8bf25479a62a7375313f2e3a6dad93ca175,Success,Tx,Buy Tokens Eth,17170671,371 days ago,0x0e7ea8354170d2B434fAF771669ba4c3AeA0D9d4, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.1,$310.80,Ethereum(ETH),0.00654745
0xb90258507595107bff24ba7b5c48ba3a2f06aec32c0dbfc4ec220caebbad7655,Success,Tx,Buy Tokens Eth,17170582,371 days ago,0xBfEB958bb70603aDf6bAf3c52842b9b8a87B8013, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.02,$62.16,Ethereum(ETH),0.00582988
0xcfed5a90cc10ad0b00c50897ba0468bd40c4e33e4b727d9a78df77b69152c78b,Success,Tx,Buy Tokens Eth,17170575,371 days ago,0x7407bACf78DdC435dBe9Ca6D5D0C912820f5715F, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.11,$341.88,Ethereum(ETH),0.0074031
0x0176c3f2206b0afba266ae77c656c3fe84156a2b7e65f2bedb41a47841af431b,Success,Tx,Buy Tokens Eth,17170569,371 days ago,0x5d5c2A785b619F2458BC449616505271d8802C7D, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.16,$497.27,Ethereum(ETH),0.00518569
0x6772d2668d25a6af9829e389a3c9714f8129e2912cf6fe710d6b20ade3ce47a5,Success,Tx,Buy Tokens Eth,17170518,371 days ago,0x24bdC72DC8E096845Ca762B3aD69b41352e4f783, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.11,$341.88,Ethereum(ETH),0.00733237
0x06450573035e6f21118c3a5a889e17e63aa620f00747303d535e02d8aca85b86,Success,Tx,Buy Tokens Eth,17170492,371 days ago,0xBfEB958bb70603aDf6bAf3c52842b9b8a87B8013, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.05,$155.40,Ethereum(ETH),0.00708245
0xb2d0addca666148dc809d5f7efaf2ae81ff72fd0d478d70889153cf5f4bd211a,Success,Tx,Buy Tokens Eth,17170467,371 days ago,0x536aa3d9655cD68223a294aDD339Aa3BC2C8fd4B, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.011,$34.19,Ethereum(ETH),0.00746502
0x3588f717b0ac0ffa58635d8557e80d285bcba3939485c77d51a279071ac621a3,Success,Tx,Buy Tokens Eth,17170221,371 days ago,0x306fcb67784A745518CA6D9cfB6198Fa7c0Ca782, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.54,"$1,678.30",Ethereum(ETH),0.00548077
0xe195aa8e7ee406e7ec21438344d4c547def172ba21e22dcbc3278a226a962a7d,Success,Tx,Buy Tokens Eth,17169833,371 days ago,0xf761c9D1C8445CdA9aE3509Bf7f8E698C0AcbB9d, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.04,$124.32,Ethereum(ETH),0.00709893
0x9155643435f1eca2450c7a9f123223f83245a676382d1f25d0b2733e5361154b,Success,Tx,Buy Tokens Eth,17169779,371 days ago,0x2685a4594962BfaE29F2491214AA160DE7161d8c, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.572,"$1,777.76",Ethereum(ETH),0.00444224
0xb3c45e882e363e775d5045f385c2965e3fee9569f1af27ef3610133815238d5c,Success,Tx,Buy Tokens Eth,17169584,371 days ago,0xF9D5B8459A528C59Cdf6bD778a4742308d67142E, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.02,$62.16,Ethereum(ETH),0.00676321
0xa4e682c16362423c81701116b6c339c4dd0b27d683ad17fb0d3b92a90741bcd1,Success,Tx,Buy Tokens Eth,17169516,371 days ago,0x127cd1778555D6e369f3d2758d6a241B0bD7Fc3F, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.8,"$2,486.37",Ethereum(ETH),0.01020785
0xdda533ca360bd74fd75f21142a8bfe815172722e0ecd53e2d4e22331d073782d,Success,Tx,Buy Tokens Eth,17169496,371 days ago,0xF9D5B8459A528C59Cdf6bD778a4742308d67142E, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.34,"$1,056.71",Ethereum(ETH),0.00597897
0x05a4ced1c76c343a48407a7463f16ae3f4b225511c451867cf432929925b8ffa,Success,Tx,Buy Tokens Eth,17169414,371 days ago,0xa7574e01888f31933a4E1be15ab6786307Bf211f, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.05,$155.40,Ethereum(ETH),0.00737929
0x562c2533d535a7e0f0de9d9f349bfe7c0eaa8257fd8cf4415e116a4bb9b5ffec,Success,Tx,Buy Tokens Eth,17169210,371 days ago,0xFfd1eDA0F1b65b27991eDc12220B25A34206606f, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.065,$202.02,Ethereum(ETH),0.00851096
0x5738edff56b1bfd14b7b5c4517ccf77977c000fb154b18e1840dafff86866f1d,Success,Tx,Buy Tokens Eth,17169121,371 days ago,0xb97A52C596db2b9D0E21117fAa378cb875A0CDe1, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.122,$379.17,Ethereum(ETH),0.00503402
0x52632adc902606be054c0509e8f5b46596bea02cc56dbf8e59c3b0d691c3fc07,Success,Tx,Buy Tokens Eth,17169075,371 days ago,0x58746A3872445ef11a6506E6a44aF99c87BA33d6, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.053,$164.72,Ethereum(ETH),0.00740179
0x6873c808e85d2206cdaf40a754e72e0bec6e9a480e494e08b982cefbbd799b5a,Success,Tx,Buy Tokens Eth,17169041,371 days ago,0x58A04849dF8896f71845CE89f45Cfe0abFB16677, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.1,$310.80,Ethereum(ETH),0.00761441
0x78b667ed27054f1637d2dfb6992658c031bca8a11ee119100a923a5b9ac5e96a,Success,Tx,Buy Tokens Eth,17169037,371 days ago,0xF9D5B8459A528C59Cdf6bD778a4742308d67142E, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.12,$372.96,Ethereum(ETH),0.00499369
0x05bf4cca65ca4a827712d6654096459a68e7ead36be3bd0e70ffffee8aca27c2,Success,Tx,Buy Tokens Eth,17168987,371 days ago,0x6249070b79c6d05a62e6c33f95B36Efb1Aa1b2Fe, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.09,$279.72,Ethereum(ETH),0.00729101
0x9aad19d33f2b6be97fad622f352172500ff66a14a22f010dc0020fc2d6794a3f,Success,Tx,Buy Tokens Eth,17168913,371 days ago,0xb97A52C596db2b9D0E21117fAa378cb875A0CDe1, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.125,$388.50,Ethereum(ETH),0.0069453
0x10e5e0d01470616f25900068d3bc7413ed04b13dee3170f16d9c4a511480bc51,Success,Tx,Buy Tokens Eth,17168362,371 days ago,0x93Eea48a39bF7aFD41C48D9a78556075deC85f02, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.035,$108.78,Ethereum(ETH),0.0089638
0x301917b1436d32439a33688b0b2e8f60a8e4122f7aeb9b63dbeb01e1c4b2cec1,Success,Tx,Buy Tokens Eth,17168248,371 days ago,0xF9D5B8459A528C59Cdf6bD778a4742308d67142E, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.15,$466.19,Ethereum(ETH),0.00915691
0x4d5ad77c87c040029089e8195710b01cf79841eca8d57fa786ef09d8a3881923,Success,Tx,Buy Tokens Eth,17168026,371 days ago,0x4327a4836613813354200358E5dD9259482C45dA, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.055331,$171.97,Ethereum(ETH),0.01089372
0x8b09d0936ddf7cfc175b0de5a27c250d9dade928ef1d4879afa87ed6455500ad,Success,Tx,Buy Tokens Eth,17168010,371 days ago,0xFe8313D92b2CfBD3881AE4Be165A230677734667, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.2,$621.59,Ethereum(ETH),0.01046132
0x07943db2001d268f1648f8b7b30743bfc0c2ddf3ce415b093049e9fca9c44b57,Success,Tx,Buy Tokens Eth,17167978,371 days ago,0x7BBe59355f84Ea02D696Fe96234b93ab184b737e, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.12,$372.96,Ethereum(ETH),0.00810407
0x0f4da25c8fd4b644ca59415f10f8e5fa984dee9375611797f40e2cacd7771fd9,Success,Tx,Buy Tokens Eth,17167821,371 days ago,0xe3a33bd4e6a6844efdb4eca61778aaf8851b80f7,tragan47.eth,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.0765,$237.76,Ethereum(ETH),0.0089487
0x8080d3807370e56b1447ffbbfe6d3155571a506805eafe350576fd039cccaa1c,Success,Tx,Buy Tokens Eth,17167810,371 days ago,0x44B2DA4659e3dB67f35fc30032996DBD12633D4a, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.2,$621.59,Ethereum(ETH),0.00890328
0xdcd15f5c24dc2d7915f6e35c621c465631fd1839852db524b2024d2454f841ec,Success,Tx,Buy Tokens Eth,17167801,371 days ago,0x5013943CA2a6CCd9b9030574bF06829B2AF15a5d, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,1,"$3,107.97",Ethereum(ETH),0.0081758
0x5f10aef58c9d5f46aef8a5119a404c6d783706301b33771e1f4baa6b291cd44f,Success,Tx,Buy Tokens Eth,17167797,371 days ago,0x251A53947886fcA8dd025668D01e7b1760Ab4f75, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,1,"$3,107.97",Ethereum(ETH),0.00825494
0x5d65c7a6a56827eaf4dc8f55f7058539dbfa5e3565c8bbe017eba68be687159c,Success,Tx,Buy Tokens Eth,17167781,371 days ago,0xBd8972e26A92f64fC14c27329ebfcf353f122495, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,1,"$3,107.97",Ethereum(ETH),0.00832102
0x46e70e6791d9d389b10dddfc34de13cae182ee21c39b46d004d87baf798da7eb,Success,Tx,Buy Tokens Eth,17167739,371 days ago,0xaD05dB63Ace8b0cC0c98eC6C40811910664DC0F6, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.045,$139.86,Ethereum(ETH),0.00886286
0x91e03f852efeb4b33fcc34e9048eeb153d34fe1e02ecdd2c8cb424d79d05273e,Success,Tx,Buy Tokens Eth,17167713,371 days ago,0x078738EabcCe3e9E2CD5ECDa032929Ba20C73BA4, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.1175,$365.19,Ethereum(ETH),0.00805503
0xee7238b35716f3a2326c61c6d89ea5ac6bbf5af9f9c69a3a0ed7e43bc1d6584d,Success,Tx,Buy Tokens Eth,17167672,371 days ago,0x0B60feF902934363bcDAd4f4bE0A89fC64655e1b, ,0xd6946698AcDBb92D555Ec8CBB3Af56418f973cae, ,0.05,$155.40,Ethereum(ETH),0.00829767
